# === DOWN paths ===
Path 1  : (0.00000, 0.00000, 4.00000), (0.00000, -0.00000, 3.95000), (0.00000, -0.00000, 3.92500), (0.00000, -0.00000, 3.88750), (0.00000, -0.00000, 3.83750), (0.00000, -0.00000, 3.78750), (0.00000, -0.00000, 3.73750), (0.00000, -0.00000, 3.68750), (0.00000, -0.00000, 3.63750), (0.00000, -0.00000, 3.58750), (0.00000, -0.00000, 3.53750), (0.00000, -0.00000, 3.48750), (0.00000, -0.00000, 3.43750), (0.00000, -0.00000, 3.38750), (0.00000, -0.00000, 3.33750), (0.00000, -0.00000, 3.28750), (0.00000, -0.00000, 3.23750), (0.00000, -0.00000, 3.18750), (0.00000, -0.00000, 3.13750), (0.00000, -0.00000, 3.08750), (0.00000, -0.00000, 3.03750), (0.00000, -0.00000, 2.98750), (0.00000, -0.00000, 2.93750), (0.00000, -0.00000, 2.88750), (0.00000, -0.00000, 2.83750), (0.00000, -0.00000, 2.78750), (0.00000, -0.00000, 2.73750), (0.00000, -0.00000, 2.68750), (0.00000, -0.00000, 2.63750), (0.00000, -0.00000, 2.58750), (0.00000, -0.00000, 2.53750), (0.00000, -0.00000, 2.48750), (0.00000, -0.00000, 2.43750), (0.00000, -0.00000, 2.38750), (0.00000, -0.00000, 2.33750), (0.00000, -0.00000, 2.28750), (0.00000, -0.00000, 2.23750), (0.00000, -0.00000, 2.18750), (0.00000, -0.00000, 2.13750), (0.00000, -0.00000, 2.08750), (0.00000, -0.00000, 2.03750), (0.00000, -0.00000, 1.98750), (0.00000, -0.00000, 1.93750), (0.00000, -0.00000, 1.88750), (0.00000, -0.00000, 1.83750), (0.00000, -0.00000, 1.78750), (0.00000, -0.00000, 1.73750), (0.00000, -0.00000, 1.68750), (0.00000, -0.00000, 1.63750), (0.00000, -0.00000, 1.58750), (0.00000, -0.00000, 1.53750), (0.00000, -0.00000, 1.48750), (0.00000, -0.00000, 1.43750), (0.00000, -0.00000, 1.38750), (0.00000, -0.00000, 1.33750), (0.00000, -0.00000, 1.28750), (0.00000, -0.00000, 1.23750), (0.00000, -0.00000, 1.18750), (0.00000, -0.00000, 1.13750), (0.00000, -0.00000, 1.08750), (0.00000, -0.00000, 1.03750), (0.00000, -0.00000, 0.98750), (0.00000, -0.00000, 0.93750), (0.00000, -0.00000, 0.88750), (0.00000, -0.00000, 0.83750), (0.00000, -0.00000, 0.78750), (0.00000, -0.00000, 0.73750), (0.00000, -0.00000, 0.68750), (0.00000, -0.00000, 0.63750), (0.00000, -0.00000, 0.58750), (0.00000, -0.00000, 0.53750), (0.00000, -0.00000, 0.48750), (0.00000, -0.00000, 0.43750), (0.00000, -0.00000, 0.38750), (0.00000, -0.00000, 0.33750), (0.00000, -0.00000, 0.28750), (0.00000, -0.00000, 0.23750), (0.00000, -0.00000, 0.18750), (0.00000, -0.00000, 0.13750), (0.00000, -0.00000, 0.08750), (0.00000, -0.00000, 0.04375), (0.00000, -0.00000, 0.02188)
Path 2  : (-7.85398, -3.80898, 4.00000), (-7.83312, -3.79893, 3.95569), (-7.83241, -3.79858, 3.93354), (-7.83201, -3.79839, 3.90032), (-7.83397, -3.79934, 3.85053), (-7.83543, -3.80005, 3.80055), (-7.83727, -3.80094, 3.75059), (-7.83974, -3.80214, 3.70067), (-7.84289, -3.80366, 3.65079), (-7.84669, -3.80550, 3.60097), (-7.85109, -3.80763, 3.55121), (-7.85606, -3.81004, 3.50152), (-7.86158, -3.81271, 3.45189), (-7.86761, -3.81563, 3.40234), (-7.87412, -3.81879, 3.35287), (-7.88111, -3.82217, 3.30348), (-7.88853, -3.82576, 3.25416), (-7.89636, -3.82955, 3.20492), (-7.90458, -3.83353, 3.15577), (-7.91316, -3.83768, 3.10668), (-7.92207, -3.84199, 3.05767), (-7.93128, -3.84644, 3.00873), (-7.94075, -3.85102, 2.95985), (-7.95046, -3.85572, 2.91103), (-7.96038, -3.86051, 2.86225), (-7.97046, -3.86539, 2.81352), (-7.98069, -3.87033, 2.76483), (-7.99102, -3.87532, 2.71617), (-8.00143, -3.88036, 2.66752), (-8.01190, -3.88541, 2.61889), (-8.02239, -3.89048, 2.57027), (-8.03287, -3.89555, 2.52164), (-8.04333, -3.90060, 2.47301), (-8.05373, -3.90563, 2.42436), (-8.06407, -3.91062, 2.37570), (-8.07432, -3.91557, 2.32701), (-8.08447, -3.92047, 2.27830), (-8.09449, -3.92531, 2.22955), (-8.10439, -3.93009, 2.18078), (-8.11415, -3.93481, 2.13197), (-8.12376, -3.93945, 2.08312), (-8.13322, -3.94402, 2.03423), (-8.14252, -3.94851, 1.98531), (-8.15165, -3.95292, 1.93635), (-8.16063, -3.95725, 1.88736), (-8.16944, -3.96151, 1.83832), (-8.17809, -3.96569, 1.78925), (-8.18658, -3.96979, 1.74015), (-8.19490, -3.97381, 1.69101), (-8.20306, -3.97775, 1.64184), (-8.21105, -3.98161, 1.59263), (-8.21885, -3.98538, 1.54339), (-8.22647, -3.98906, 1.49411), (-8.23389, -3.99264, 1.44480), (-8.24108, -3.99611, 1.39544), (-8.24802, -3.99947, 1.34603), (-8.25467, -4.00268, 1.29658), (-8.26100, -4.00574, 1.24708), (-8.26697, -4.00862, 1.19752), (-8.27252, -4.01130, 1.14790), (-8.27762, -4.01376, 1.09822), (-8.28224, -4.01599, 1.04849), (-8.28633, -4.01796, 0.99869), (-8.28987, -4.01967, 0.94885), (-8.29286, -4.02112, 0.89896), (-8.29529, -4.02229, 0.84903), (-8.29718, -4.02319, 0.79908), (-8.29855, -4.02385, 0.74910), (-8.29944, -4.02427, 0.69911), (-8.29989, -4.02448, 0.64911), (-8.29995, -4.02450, 0.59911), (-8.29969, -4.02435, 0.54911), (-8.29916, -4.02407, 0.49912), (-8.29844, -4.02369, 0.44912), (-8.29760, -4.02322, 0.39913), (-8.29672, -4.02269, 0.34914), (-8.29590, -4.02212, 0.29915), (-8.29525, -4.02149, 0.24916), (-8.29495, -4.02072, 0.19917), (-8.29530, -4.01956, 0.14918), (-8.29686, -4.01722, 0.09926), (-8.30076, -4.01135, 0.05013)
Path 3  : (0.00000, -8.70624, 4.00000), (0.00000, -8.68362, 3.95541), (0.00000, -8.68285, 3.93312), (0.00000, -8.68243, 3.89969), (0.00000, -8.68453, 3.84973), (0.00000, -8.68611, 3.79976), (0.00000, -8.68810, 3.74980), (0.00000, -8.69079, 3.69987), (0.00000, -8.69420, 3.64999), (0.00000, -8.69830, 3.60016), (0.00000, -8.70307, 3.55038), (-0.00000, -8.70844, 3.50067), (-0.00000, -8.71441, 3.45103), (-0.00000, -8.72092, 3.40146), (-0.00000, -8.72796, 3.35195), (-0.00000, -8.73551, 3.30253), (-0.00000, -8.74353, 3.25317), (-0.00000, -8.75199, 3.20390), (-0.00000, -8.76087, 3.15469), (-0.00000, -8.77014, 3.10556), (-0.00000, -8.77977, 3.05649), (-0.00000, -8.78972, 3.00749), (-0.00000, -8.79996, 2.95855), (-0.00000, -8.81045, 2.90967), (-0.00000, -8.82117, 2.86083), (-0.00000, -8.83208, 2.81203), (-0.00000, -8.84314, 2.76327), (-0.00000, -8.85433, 2.71454), (-0.00000, -8.86560, 2.66583), (-0.00000, -8.87694, 2.61713), (-0.00000, -8.88830, 2.56844), (-0.00000, -8.89966, 2.51975), (-0.00000, -8.91101, 2.47105), (-0.00000, -8.92230, 2.42234), (-0.00000, -8.93352, 2.37362), (-0.00000, -8.94466, 2.32487), (-0.00000, -8.95569, 2.27610), (-0.00000, -8.96659, 2.22731), (-0.00000, -8.97736, 2.17848), (-0.00000, -8.98798, 2.12962), (-0.00000, -8.99844, 2.08073), (-0.00000, -9.00875, 2.03180), (-0.00000, -9.01888, 1.98284), (-0.00000, -9.02884, 1.93384), (-0.00000, -9.03862, 1.88481), (-0.00000, -9.04822, 1.83574), (-0.00000, -9.05765, 1.78664), (-0.00000, -9.06689, 1.73750), (0.00000, -9.07595, 1.68832), (0.00000, -9.08482, 1.63912), (0.00000, -9.09349, 1.58988), (0.00000, -9.10196, 1.54060), (0.00001, -9.11022, 1.49128), (0.00001, -9.11824, 1.44193), (0.00001, -9.12600, 1.39254), (0.00002, -9.13348, 1.34310), (0.00002, -9.14064, 1.29362), (0.00003, -9.14744, 1.24408), (0.00003, -9.15385, 1.19449), (0.00004, -9.15982, 1.14485), (0.00004, -9.16532, 1.09515), (0.00005, -9.17029, 1.04540), (0.00005, -9.17473, 0.99560), (0.00005, -9.17860, 0.94575), (0.00006, -9.18189, 0.89586), (0.00006, -9.18461, 0.84593), (0.00006, -9.18678, 0.79598), (0.00006, -9.18840, 0.74601), (0.00006, -9.18953, 0.69602), (0.00006, -9.19021, 0.64602), (0.00006, -9.19048, 0.59602), (0.00007, -9.19042, 0.54602), (0.00007, -9.19007, 0.49602), (0.00007, -9.18951, 0.44603), (0.00007, -9.18882, 0.39603), (0.00007, -9.18805, 0.34604), (0.00007, -9.18731, 0.29604), (0.00007, -9.18668, 0.24605), (0.00007, -9.18626, 0.19605), (0.00007, -9.18618, 0.14605), (0.00008, -9.18655, 0.09605), (0.00009, -9.18737, 0.04803)
Path 4  : (7.53982, 4.35312, 4.00000), (7.52022, 4.34176, 3.95543), (7.51955, 4.34137, 3.93315), (7.51919, 4.34116, 3.89973), (7.52102, 4.34221, 3.84978), (7.52239, 4.34300, 3.79980), (7.52411, 4.34400, 3.74984), (7.52644, 4.34534, 3.69991), (7.52940, 4.34705, 3.65003), (7.53296, 4.34911, 3.60020), (7.53709, 4.35149, 3.55043), (7.54175, 4.35419, 3.50072), (7.54692, 4.35717, 3.45108), (7.55257, 4.36043, 3.40150), (7.55868, 4.36396, 3.35200), (7.56522, 4.36774, 3.30258), (7.57217, 4.37175, 3.25323), (7.57951, 4.37599, 3.20395), (7.58721, 4.38044, 3.15475), (7.59525, 4.38508, 3.10561), (7.60359, 4.38990, 3.05655), (7.61222, 4.39488, 3.00755), (7.62109, 4.40000, 2.95862), (7.63019, 4.40526, 2.90973), (7.63949, 4.41063, 2.86090), (7.64894, 4.41609, 2.81211), (7.65853, 4.42162, 2.76335), (7.66823, 4.42722, 2.71462), (7.67801, 4.43287, 2.66591), (7.68783, 4.43854, 2.61721), (7.69769, 4.44423, 2.56852), (7.70754, 4.44992, 2.51984), (7.71738, 4.45560, 2.47114), (7.72717, 4.46125, 2.42244), (7.73691, 4.46687, 2.37372), (7.74656, 4.47245, 2.32498), (7.75612, 4.47797, 2.27621), (7.76558, 4.48342, 2.22742), (7.77492, 4.48881, 2.17860), (7.78413, 4.49413, 2.12974), (7.79321, 4.49937, 2.08085), (7.80215, 4.50452, 2.03193), (7.81094, 4.50960, 1.98297), (7.81958, 4.51458, 1.93397), (7.82806, 4.51948, 1.88494), (7.83639, 4.52428, 1.83588), (7.84457, 4.52900, 1.78677), (7.85259, 4.53362, 1.73764), (7.86045, 4.53815, 1.68847), (7.86814, 4.54259, 1.63926), (7.87567, 4.54693, 1.59003), (7.88302, 4.55117, 1.54075), (7.89019, 4.55530, 1.49144), (7.89715, 4.55931, 1.44209), (7.90389, 4.56319, 1.39270), (7.91039, 4.56693, 1.34326), (7.91661, 4.57051, 1.29378), (7.92252, 4.57391, 1.24425), (7.92809, 4.57711, 1.19466), (7.93328, 4.58010, 1.14502), (7.93806, 4.58284, 1.09533), (7.94239, 4.58533, 1.04558), (7.94624, 4.58754, 0.99577), (7.94961, 4.58947, 0.94593), (7.95247, 4.59112, 0.89603), (7.95484, 4.59247, 0.84611), (7.95672, 4.59355, 0.79616), (7.95814, 4.59436, 0.74618), (7.95912, 4.59492, 0.69620), (7.95971, 4.59524, 0.64620), (7.95994, 4.59537, 0.59620), (7.95988, 4.59533, 0.54620), (7.95957, 4.59514, 0.49620), (7.95908, 4.59485, 0.44621), (7.95846, 4.59448, 0.39621), (7.95778, 4.59408, 0.34622), (7.95711, 4.59368, 0.29622), (7.95654, 4.59334, 0.24623), (7.95615, 4.59310, 0.19623), (7.95607, 4.59303, 0.14623), (7.95639, 4.59317, 0.09623), (7.95712, 4.59350, 0.04812)
Path 5  : (-7.85398, 0.54414, 4.00000), (-7.84420, 0.54348, 3.95097), (-7.84383, 0.54345, 3.92646), (-7.84365, 0.54344, 3.88969), (-7.84439, 0.54349, 3.83969), (-7.84503, 0.54353, 3.78970), (-7.84587, 0.54359, 3.73971), (-7.84700, 0.54367, 3.68972), (-7.84843, 0.54376, 3.63974), (-7.85014, 0.54388, 3.58977), (-7.85212, 0.54401, 3.53981), (-7.85435, 0.54417, 3.48986), (-7.85682, 0.54433, 3.43992), (-7.85952, 0.54452, 3.38999), (-7.86244, 0.54471, 3.34008), (-7.86558, 0.54493, 3.29018), (-7.86892, 0.54515, 3.24029), (-7.87245, 0.54539, 3.19042), (-7.87618, 0.54565, 3.14055), (-7.88008, 0.54591, 3.09071), (-7.88416, 0.54619, 3.04088), (-7.88839, 0.54647, 2.99106), (-7.89278, 0.54677, 2.94125), (-7.89730, 0.54708, 2.89146), (-7.90195, 0.54740, 2.84167), (-7.90673, 0.54772, 2.79190), (-7.91161, 0.54805, 2.74214), (-7.91659, 0.54839, 2.69239), (-7.92166, 0.54873, 2.64265), (-7.92680, 0.54908, 2.59292), (-7.93201, 0.54944, 2.54319), (-7.93728, 0.54980, 2.49347), (-7.94259, 0.55016, 2.44375), (-7.94794, 0.55052, 2.39404), (-7.95331, 0.55089, 2.34433), (-7.95869, 0.55125, 2.29463), (-7.96408, 0.55162, 2.24492), (-7.96947, 0.55199, 2.19521), (-7.97484, 0.55235, 2.14550), (-7.98019, 0.55272, 2.09579), (-7.98550, 0.55308, 2.04607), (-7.99078, 0.55344, 1.99635), (-7.99600, 0.55380, 1.94663), (-8.00117, 0.55415, 1.89690), (-8.00627, 0.55450, 1.84716), (-8.01130, 0.55484, 1.79742), (-8.01625, 0.55518, 1.74766), (-8.02112, 0.55551, 1.69790), (-8.02588, 0.55584, 1.64813), (-8.03055, 0.55616, 1.59835), (-8.03511, 0.55647, 1.54856), (-8.03956, 0.55677, 1.49876), (-8.04389, 0.55707, 1.44895), (-8.04809, 0.55736, 1.39912), (-8.05217, 0.55764, 1.34929), (-8.05611, 0.55791, 1.29945), (-8.05991, 0.55817, 1.24959), (-8.06357, 0.55842, 1.19973), (-8.06709, 0.55866, 1.14985), (-8.07046, 0.55889, 1.09997), (-8.07368, 0.55911, 1.05007), (-8.07674, 0.55933, 1.00016), (-8.07965, 0.55953, 0.95025), (-8.08241, 0.55972, 0.90033), (-8.08501, 0.55989, 0.85039), (-8.08745, 0.56006, 0.80045), (-8.08974, 0.56022, 0.75051), (-8.09187, 0.56037, 0.70055), (-8.09385, 0.56050, 0.65059), (-8.09567, 0.56063, 0.60063), (-8.09734, 0.56075, 0.55065), (-8.09885, 0.56085, 0.50068), (-8.10020, 0.56094, 0.45069), (-8.10138, 0.56102, 0.40071), (-8.10236, 0.56108, 0.35072), (-8.10312, 0.56113, 0.30072), (-8.10356, 0.56114, 0.25073), (-8.10349, 0.56112, 0.20073), (-8.10247, 0.56105, 0.15074), (-8.09940, 0.56098, 0.10083), (-8.09168, 0.56128, 0.05143), (-8.09162, 0.56118, 0.02572)
Path 6  : (7.53982, -4.35312, 4.00000), (7.52022, -4.34176, 3.95543), (7.51955, -4.34137, 3.93315), (7.51919, -4.34116, 3.89973), (7.52102, -4.34221, 3.84978), (7.52239, -4.34300, 3.79980), (7.52411, -4.34400, 3.74984), (7.52644, -4.34534, 3.69991), (7.52940, -4.34705, 3.65003), (7.53296, -4.34911, 3.60020), (7.53709, -4.35149, 3.55043), (7.54175, -4.35418, 3.50072), (7.54692, -4.35717, 3.45108), (7.55257, -4.36043, 3.40150), (7.55867, -4.36396, 3.35200), (7.56521, -4.36773, 3.30258), (7.57217, -4.37175, 3.25322), (7.57951, -4.37599, 3.20395), (7.58721, -4.38043, 3.15475), (7.59524, -4.38508, 3.10561), (7.60359, -4.38989, 3.05655), (7.61221, -4.39488, 3.00755), (7.62109, -4.40000, 2.95862), (7.63019, -4.40526, 2.90973), (7.63948, -4.41062, 2.86090), (7.64894, -4.41608, 2.81210), (7.65853, -4.42162, 2.76335), (7.66823, -4.42722, 2.71462), (7.67800, -4.43286, 2.66591), (7.68783, -4.43854, 2.61721), (7.69768, -4.44423, 2.56852), (7.70754, -4.44992, 2.51984), (7.71737, -4.45559, 2.47114), (7.72717, -4.46125, 2.42244), (7.73690, -4.46686, 2.37372), (7.74656, -4.47244, 2.32498), (7.75612, -4.47796, 2.27621), (7.76558, -4.48342, 2.22742), (7.77492, -4.48880, 2.17859), (7.78413, -4.49412, 2.12974), (7.79321, -4.49936, 2.08085), (7.80214, -4.50451, 2.03192), (7.81093, -4.50958, 1.98297), (7.81957, -4.51457, 1.93397), (7.82806, -4.51946, 1.88494), (7.83639, -4.52427, 1.83587), (7.84456, -4.52898, 1.78677), (7.85258, -4.53361, 1.73764), (7.86044, -4.53814, 1.68847), (7.86813, -4.54257, 1.63926), (7.87566, -4.54691, 1.59002), (7.88301, -4.55115, 1.54075), (7.89017, -4.55528, 1.49143), (7.89713, -4.55929, 1.44208), (7.90386, -4.56317, 1.39269), (7.91035, -4.56691, 1.34325), (7.91656, -4.57048, 1.29377), (7.92246, -4.57388, 1.24424), (7.92802, -4.57709, 1.19465), (7.93320, -4.58007, 1.14501), (7.93797, -4.58281, 1.09531), (7.94229, -4.58530, 1.04556), (7.94614, -4.58751, 0.99576), (7.94950, -4.58944, 0.94591), (7.95236, -4.59108, 0.89602), (7.95472, -4.59244, 0.84609), (7.95660, -4.59351, 0.79614), (7.95801, -4.59432, 0.74617), (7.95899, -4.59488, 0.69618), (7.95958, -4.59521, 0.64618), (7.95982, -4.59533, 0.59618), (7.95975, -4.59529, 0.54618), (7.95944, -4.59510, 0.49619), (7.95895, -4.59481, 0.44619), (7.95833, -4.59444, 0.39619), (7.95765, -4.59404, 0.34620), (7.95698, -4.59365, 0.29621), (7.95641, -4.59330, 0.24621), (7.95603, -4.59307, 0.19621), (7.95594, -4.59300, 0.14621), (7.95626, -4.59314, 0.09621), (7.95700, -4.59348, 0.04811)
Path 7  : (-2.51327, 4.35312, 4.00000), (-2.51259, 4.35193, 3.95002), (-2.51255, 4.35187, 3.92503), (-2.51253, 4.35182, 3.88754), (-2.51255, 4.35187, 3.83754), (-2.51258, 4.35191, 3.78754), (-2.51261, 4.35196, 3.73754), (-2.51266, 4.35205, 3.68754), (-2.51272, 4.35216, 3.63754), (-2.51280, 4.35230, 3.58754), (-2.51289, 4.35245, 3.53754), (-2.51299, 4.35264, 3.48754), (-2.51311, 4.35284, 3.43754), (-2.51324, 4.35306, 3.38755), (-2.51338, 4.35330, 3.33755), (-2.51353, 4.35356, 3.28755), (-2.51369, 4.35384, 3.23755), (-2.51386, 4.35413, 3.18755), (-2.51404, 4.35445, 3.13755), (-2.51423, 4.35478, 3.08755), (-2.51443, 4.35513, 3.03755), (-2.51464, 4.35549, 2.98756), (-2.51486, 4.35587, 2.93756), (-2.51509, 4.35626, 2.88756), (-2.51532, 4.35667, 2.83756), (-2.51557, 4.35709, 2.78756), (-2.51582, 4.35752, 2.73757), (-2.51607, 4.35796, 2.68757), (-2.51634, 4.35842, 2.63757), (-2.51660, 4.35889, 2.58757), (-2.51688, 4.35936, 2.53758), (-2.51716, 4.35985, 2.48758), (-2.51744, 4.36034, 2.43758), (-2.51773, 4.36084, 2.38759), (-2.51802, 4.36135, 2.33759), (-2.51832, 4.36186, 2.28759), (-2.51862, 4.36238, 2.23760), (-2.51892, 4.36290, 2.18760), (-2.51922, 4.36342, 2.13761), (-2.51953, 4.36395, 2.08761), (-2.51983, 4.36448, 2.03761), (-2.52014, 4.36501, 1.98762), (-2.52044, 4.36553, 1.93762), (-2.52075, 4.36606, 1.88762), (-2.52105, 4.36659, 1.83763), (-2.52135, 4.36711, 1.78763), (-2.52165, 4.36763, 1.73763), (-2.52195, 4.36815, 1.68764), (-2.52225, 4.36866, 1.63764), (-2.52254, 4.36917, 1.58765), (-2.52283, 4.36966, 1.53765), (-2.52311, 4.37016, 1.48765), (-2.52339, 4.37064, 1.43765), (-2.52367, 4.37111, 1.38766), (-2.52393, 4.37158, 1.33766), (-2.52420, 4.37203, 1.28766), (-2.52445, 4.37248, 1.23767), (-2.52470, 4.37291, 1.18767), (-2.52495, 4.37333, 1.13767), (-2.52518, 4.37374, 1.08767), (-2.52541, 4.37413, 1.03768), (-2.52563, 4.37451, 0.98768), (-2.52584, 4.37488, 0.93768), (-2.52604, 4.37523, 0.88768), (-2.52624, 4.37556, 0.83768), (-2.52642, 4.37588, 0.78768), (-2.52659, 4.37619, 0.73768), (-2.52676, 4.37647, 0.68769), (-2.52691, 4.37674, 0.63769), (-2.52705, 4.37698, 0.58769), (-2.52719, 4.37721, 0.53769), (-2.52730, 4.37742, 0.48769), (-2.52741, 4.37760, 0.43769), (-2.52750, 4.37775, 0.38769), (-2.52757, 4.37787, 0.33769), (-2.52761, 4.37795, 0.28769), (-2.52764, 4.37800, 0.23769), (-2.52766, 4.37804, 0.18769), (-2.52775, 4.37819, 0.13769), (-2.52812, 4.37884, 0.08770), (-2.52916, 4.38063, 0.04390), (-2.52913, 4.38057, 0.02195)
Path 8  : (-7.22566, 4.89726, 4.00000), (-7.20669, 4.88459, 3.95551), (-7.20605, 4.88416, 3.93327), (-7.20571, 4.88393, 3.89991), (-7.20750, 4.88513, 3.84996), (-7.20884, 4.88604, 3.79999), (-7.21054, 4.88719, 3.75003), (-7.21283, 4.88873, 3.70010), (-7.21573, 4.89069, 3.65023), (-7.21923, 4.89306, 3.60040), (-7.22328, 4.89580, 3.55065), (-7.22786, 4.89890, 3.50095), (-7.23294, 4.90233, 3.45133), (-7.23849, 4.90609, 3.40178), (-7.24449, 4.91016, 3.35231), (-7.25092, 4.91451, 3.30292), (-7.25776, 4.91914, 3.25360), (-7.26497, 4.92404, 3.20437), (-7.27254, 4.92917, 3.15521), (-7.28044, 4.93453, 3.10613), (-7.28864, 4.94009, 3.05712), (-7.29712, 4.94584, 3.00818), (-7.30584, 4.95176, 2.95931), (-7.31477, 4.95783, 2.91049), (-7.32390, 4.96402, 2.86172), (-7.33318, 4.97032, 2.81299), (-7.34259, 4.97671, 2.76430), (-7.35210, 4.98317, 2.71564), (-7.36168, 4.98967, 2.66700), (-7.37131, 4.99621, 2.61837), (-7.38095, 5.00276, 2.56975), (-7.39059, 5.00930, 2.52113), (-7.40021, 5.01583, 2.47250), (-7.40978, 5.02233, 2.42386), (-7.41929, 5.02879, 2.37520), (-7.42871, 5.03518, 2.32651), (-7.43804, 5.04152, 2.27780), (-7.44726, 5.04777, 2.22906), (-7.45636, 5.05395, 2.18028), (-7.46533, 5.06004, 2.13147), (-7.47416, 5.06604, 2.08262), (-7.48285, 5.07193, 2.03374), (-7.49140, 5.07774, 1.98482), (-7.49980, 5.08343, 1.93586), (-7.50805, 5.08903, 1.88686), (-7.51615, 5.09453, 1.83783), (-7.52409, 5.09992, 1.78876), (-7.53189, 5.10521, 1.73966), (-7.53954, 5.11040, 1.69052), (-7.54703, 5.11548, 1.64134), (-7.55436, 5.12046, 1.59214), (-7.56154, 5.12532, 1.54289), (-7.56853, 5.13007, 1.49361), (-7.57534, 5.13469, 1.44429), (-7.58193, 5.13917, 1.39493), (-7.58830, 5.14349, 1.34553), (-7.59439, 5.14763, 1.29607), (-7.60019, 5.15156, 1.24657), (-7.60565, 5.15527, 1.19700), (-7.61073, 5.15872, 1.14738), (-7.61540, 5.16189, 1.09770), (-7.61961, 5.16475, 1.04796), (-7.62334, 5.16728, 0.99817), (-7.62657, 5.16947, 0.94832), (-7.62929, 5.17132, 0.89843), (-7.63149, 5.17282, 0.84850), (-7.63320, 5.17398, 0.79854), (-7.63443, 5.17482, 0.74856), (-7.63521, 5.17536, 0.69857), (-7.63559, 5.17563, 0.64857), (-7.63561, 5.17567, 0.59857), (-7.63532, 5.17551, 0.54858), (-7.63479, 5.17520, 0.49858), (-7.63406, 5.17478, 0.44859), (-7.63321, 5.17432, 0.39860), (-7.63230, 5.17388, 0.34861), (-7.63137, 5.17354, 0.29862), (-7.63049, 5.17341, 0.24862), (-7.62968, 5.17370, 0.19863), (-7.62887, 5.17480, 0.14865), (-7.62762, 5.17761, 0.09874), (-7.62446, 5.18430, 0.04993)
Path 9  : (0.31416, 8.16210, 4.00000), (0.31365, 8.14917, 3.95170), (0.31364, 8.14870, 3.92756), (0.31363, 8.14848, 3.89134), (0.31367, 8.14951, 3.84135), (0.31370, 8.15037, 3.79136), (0.31374, 8.15150, 3.74137), (0.31380, 8.15301, 3.69139), (0.31388, 8.15492, 3.64143), (0.31397, 8.15720, 3.59148), (0.31407, 8.15984, 3.54155), (0.31419, 8.16281, 3.49164), (0.31432, 8.16611, 3.44175), (0.31446, 8.16970, 3.39188), (0.31461, 8.17359, 3.34203), (0.31477, 8.17776, 3.29220), (0.31494, 8.18220, 3.24240), (0.31513, 8.18690, 3.19262), (0.31532, 8.19184, 3.14287), (0.31552, 8.19701, 3.09314), (0.31573, 8.20239, 3.04343), (0.31595, 8.20798, 2.99374), (0.31618, 8.21376, 2.94408), (0.31641, 8.21971, 2.89443), (0.31665, 8.22581, 2.84481), (0.31689, 8.23207, 2.79520), (0.31714, 8.23845, 2.74561), (0.31739, 8.24495, 2.69603), (0.31765, 8.25154, 2.64647), (0.31791, 8.25822, 2.59692), (0.31818, 8.26497, 2.54738), (0.31844, 8.27178, 2.49784), (0.31871, 8.27862, 2.44832), (0.31898, 8.28550, 2.39879), (0.31925, 8.29239, 2.34927), (0.31952, 8.29928, 2.29975), (0.31978, 8.30616, 2.25022), (0.32005, 8.31302, 2.20070), (0.32032, 8.31984, 2.15117), (0.32058, 8.32662, 2.10163), (0.32085, 8.33334, 2.05208), (0.32111, 8.33999, 2.00253), (0.32136, 8.34657, 1.95296), (0.32162, 8.35306, 1.90339), (0.32187, 8.35945, 1.85380), (0.32211, 8.36574, 1.80420), (0.32235, 8.37192, 1.75458), (0.32259, 8.37797, 1.70495), (0.32282, 8.38390, 1.65530), (0.32305, 8.38968, 1.60564), (0.32327, 8.39532, 1.55596), (0.32348, 8.40081, 1.50626), (0.32369, 8.40613, 1.45654), (0.32389, 8.41128, 1.40681), (0.32408, 8.41626, 1.35706), (0.32427, 8.42106, 1.30729), (0.32445, 8.42566, 1.25750), (0.32462, 8.43008, 1.20770), (0.32479, 8.43429, 1.15788), (0.32494, 8.43831, 1.10804), (0.32509, 8.44212, 1.05818), (0.32523, 8.44572, 1.00831), (0.32536, 8.44911, 0.95843), (0.32549, 8.45229, 0.90853), (0.32560, 8.45526, 0.85862), (0.32571, 8.45802, 0.80869), (0.32581, 8.46057, 0.75876), (0.32590, 8.46293, 0.70882), (0.32599, 8.46509, 0.65886), (0.32606, 8.46705, 0.60890), (0.32613, 8.46883, 0.55893), (0.32620, 8.47043, 0.50896), (0.32625, 8.47185, 0.45898), (0.32631, 8.47309, 0.40899), (0.32636, 8.47416, 0.35901), (0.32640, 8.47503, 0.30901), (0.32645, 8.47566, 0.25902), (0.32651, 8.47597, 0.20902), (0.32660, 8.47572, 0.15902), (0.32670, 8.47433, 0.10904), (0.32678, 8.47021, 0.05921), (0.32665, 8.47016, 0.02960)
